ts,equity
17990752,999679
17993948,999679
17997120,999679
18001078,999679
18003467,999679
18006307,999679
18010141,999679
18014371,999679
18016857,999679
18019852,999679
18023900,999679
18026647,999679
18030956,999679
18035251,999679
18039927,999679
18044883,999679
18047763,999679
18052058,999679
18054583,999679
18057672,999679
18060100,999679
18063285,999679
18066731,999679
18071149,999679
18074205,999679
18077955,999679
18082298,999679
18084799,999679
18087581,999679
18092142,999679
18097695,999679
18101451,999679
18104148,999679
18109904,999679
18113467,999679
18118788,999679
18122110,999679
18125909,999679
18128920,999679
18134467,999679
18138731,999679
18143639,999679
18148318,999680
18151329,999680
18156544,999680
18160798,999680
18164936,999680
18170127,999680
18172744,999680
18177536,999680
18180409,999680
18183332,999680
18187846,999680
18192465,999680
18194921,999680
18199212,999680
18203787,999680
18206826,999679
18211118,999679
18216355,999679
18218710,999679
18222482,999679
18225296,999679
18231912,999679
18236819,999679
18239598,999679
18246333,999679
18250194,999679
18253433,999679
18257122,999679
18261234,999679
18264371,999679
18266637,999679
18270854,999679
18275724,999679
18278349,999679
18281317,999679
18287768,999679
18292096,999679
18295411,999679
18298898,999679
18303036,999679
18307719,999679
18311488,999679
18315406,999679
18318606,999679
18323083,999679
18328534,999679
18330982,999682
18336568,999682
18341695,999682
18346440,999682
18352429,999682
18354856,999682
18358485,999682
18361548,999682
18365847,999682
18369398,999682
18374400,999682
18378098,999682
18381812,999682
18386379,999682
18391556,999682
18394196,999682
18399169,999682
18403943,999682
18407535,999683
18409829,999683
18413391,999684
18417821,999684
18422133,999684
18425550,999684
18428449,999684
18431782,999684
18436143,999684
18438870,999684
18443432,999684
18448801,999684
18451581,999684
18455941,999684
18458869,999684
18461866,999684
18464459,999684
18468520,999684
18471545,999684
18475709,999684
18480506,999684
18483918,999684
18487281,999684
18492040,999684
18495023,999684
18498152,999684
18501078,999684
18505117,999684
18509849,999684
18514519,999684
18517946,999684
18520638,999684
18524421,999684
18527352,999684
18531352,999684
18534820,999684
18539500,999684
18544612,999684
18549004,999684
18553031,999684
18558605,999684
18563911,999684
18568342,999684
18572924,999684
18576518,999684
18578736,999684
18583238,999684
18585042,999684
18590273,999684
18595800,999684
18598881,999684
18601817,999684
18606311,999684
18609690,999684
18613029,999684
18617059,999684
18620770,999684
18623718,999684
18626074,999684
18629187,999684
18633798,999684
18636495,999684
18639005,999684
18643223,999684
18644477,999684
18648396,999684
18651410,999684
18654809,999684
18659563,999684
18662168,999684
18666377,999684
18671282,999684
18675321,999684
18678318,999684
18682433,999684
18685844,999684
18689228,999684
18693377,999684
18696391,999684
18700517,999684
18703460,999684
18708380,999684
18711543,999684
18716482,999684
18720956,999684
18726028,999684
18729468,999684
18732412,999684
18735522,999684
18740468,999684
18745386,999684
18748628,999684
18752744,999684
18756174,999684
18759488,999684
18764550,999684
18767858,999684
18772663,999684
18777414,999684
18782089,999684
18787299,999684
18790507,999684
18794721,999684
18798273,999684
18803467,999685
18807025,999683
18808145,999684
18812827,999684
18815788,999684
18819058,999684
18822969,999684
18827225,999684
18832577,999684
18835724,999684
18840457,999684
18843287,999684
18847159,999684
18849899,999684
18854256,999684
18858639,999684
18863168,999684
18867851,999684
18870738,999684
18874731,999684
18878647,999684
18882066,999684
18885854,999679
18890805,999679
18893926,999679
18898139,999679
18902806,999679
18905984,999679
18908973,999679
18913702,999679
18918516,999679
18923752,999679
18927043,999679
18931443,999679
18934000,999679
18938876,999672
18943531,999672
18945980,999672
18951242,999672
18953561,999672
18956174,999672
18960323,999672
18963737,999672
18968494,999672
18971161,999672
18975949,999672
18980536,999672
18985123,999672
18987692,999672
18992869,999672
18995828,999672
19000927,999672
19003991,999672
19006846,999672
19011121,999672
19014066,999672
19018992,999672
19022645,999672
19026912,999672
19033553,999672
19036435,999672
19041321,999672
19044844,999672
19050150,999672
19053424,999672
19057114,999672
19059688,999672
19062717,999672
19068504,999672
19071728,999672
19074999,999672
19077974,999672
19082324,999672
19086719,999672
19091316,999672
19094239,999672
19098679,999672
19101671,999672
19106026,999672
19110851,999672
19113486,999672
19118516,999672
19123306,999672
19127073,999669
19130267,999666
19134520,999666
19137413,999666
19143603,999666
19147147,999666
19152328,999666
19157618,999666
19160431,999666
19163770,999666
19169251,999666
19172072,999666
19175188,999663
19178223,999660
19182775,999660
19187150,999660
19192384,999660
19196387,999660
19199366,999660
19203297,999660
19208365,999657
19211053,999654
19216332,999654
19218843,999654
19221337,999654
19225405,999654
19228400,999654
19233627,999654
19237482,999654
19241649,999654
19245396,999654
19249733,999654
19254058,999654
19259640,999654
19264637,999654
19267197,999654
19271494,999654
19274207,999654
19277523,999654
19281716,999654
19285025,999647
19289085,999647
19293280,999647
19297202,999647
19301102,999647
19303807,999647
19306354,999647
19309400,999647
19314870,999647
19320658,999647
19323648,999647
19326028,999647
19329731,999647
19334259,999647
19337697,999647
19341619,999647
19346764,999647
19349688,999647
19353585,999647
19358889,999647
19362017,999647
19364755,999647
19367821,999647
19373776,999647
19377163,999647
19381846,999647
19385370,999647
19389863,999647
19393647,999647
19398375,999647
19402794,999647
19407748,999647
19412786,999653
19416058,999653
19420824,999653
19424273,999653
19427234,999653
19429887,999653
19432898,999653
19437742,999653
19441308,999653
19445499,999653
19448178,999653
19452672,999653
19455983,999653
19459246,999653
19462975,999653
19465479,999648
19470272,999648
19473973,999648
19477371,999648
19481717,999648
19485842,999648
19490029,999648
19492485,999648
19495092,999653
19499591,999653
19502330,999653
19507359,999653
19509519,999653
19514463,999653
19519789,999653
19522365,999653
19527148,999653
19532724,999653
19535593,999653
19539995,999653
19544333,999653
19547059,999653
19551749,999653
19554530,999653
19557902,999653
19562317,999648
19565142,999648
19567768,999648
19572662,999648
19577143,999648
19582085,999648
19585158,999648
19587691,999648
19591967,999648
19594747,999648
19599393,999648
19602620,999648
19606987,999648
19609905,999648
19613920,999648
19618823,999648
19623409,999648
19630316,999648
19633097,999648
19635346,999648
19639386,999648
19644251,999648
19647312,999648
19651603,999648
19655061,999648
19658589,999648
19663966,999648
19666595,999648
19669437,999648
19672981,999648
19675840,999648
19680105,999648
19684269,999648
19689012,999648
19693396,999648
19698317,999648
19700729,999648
19704120,999648
19706493,999648
19710195,999648
19713804,999648
19718188,999648
19720750,999648
19725642,999648
19731160,999648
19734027,999648
19736890,999648
19742820,999648
19747637,999648
19753284,999648
19756100,999648
19758697,999648
19762942,999648
19766440,999648
19769209,999648
19772567,999648
19776277,999648
19779153,999648
19783362,999648
19785504,999648
19789613,999648
19793252,999648
19798630,999648
19802203,999648
19806559,999648
19809853,999648
19814286,999648
19819902,999648
19823748,999648
19826735,999648
19831001,999648
19834342,999648
19838083,999648
19840498,999648
19845162,999648
19847800,999648
19851233,999648
19855465,999648
19859282,999648
19863322,999648
19867518,999648
19870793,999648
19875188,999648
19878642,999648
19883550,999648
19886713,999648
19890356,999648
19896713,999648
19899264,999648
19903006,999648
19907783,999653
19912043,999653
19915494,999653
19920600,999653
19925318,999653
19928708,999653
19931446,999653
19934676,999653
19937491,999653
19944026,999653
19947031,999653
19952667,999655
19954876,999655
19957997,999655
19960646,999655
19965379,999655
19967658,999655
19972325,999655
19976416,999655
19981448,999655
19986112,999655
19988848,999655
19993953,999655
19996558,999655
19999800,999655
20004104,999655
20009450,999658
20011699,999658
20016099,999658
20018986,999658
20023387,999658
20026676,999658
20031016,999658
20035577,999658
20040035,999658
20044088,999658
20047578,999658
20050795,999658
20055688,999658
20059042,999660
20064134,999660
20068084,999660
20072528,999660
20075051,999662
20078613,999662
20082635,999662
20087801,999662
20090627,999662
20093204,999662
20098124,999662
20101554,999662
20104285,999662
20109659,999660
20111886,999660
20117999,999660
20123031,999660
20128136,999660
